open_time,open,high,low,close,volume
1969-12-07 03:28:36.352,34674.51,34750.0,34600.0,34739.97,379.746725
1969-12-07 03:28:36.352,34739.98,34760.0,34650.0,34652.8,397.748541
1969-12-07 03:28:36.352,34652.79,34693.86,34600.66,34687.99,327.691513
1969-12-07 03:28:36.352,34688.0,34714.28,34630.01,34708.31,237.393319
1969-12-07 03:28:36.352,34708.31,34732.49,34610.01,34639.69,290.892601
1969-12-07 03:28:36.352,34639.69,34639.7,34515.5,34592.23,376.720337
1969-12-07 03:28:36.352,34592.22,34650.0,34564.75,34608.48,256.847188
1969-12-07 03:28:36.352,34608.48,34658.19,34485.49,34506.73,838.107966
1969-12-07 03:28:36.352,34506.74,34567.01,34506.73,34540.52,306.005363
1969-12-07 03:28:36.352,34540.53,34600.0,34502.2,34513.08,239.270933
1969-12-07 03:28:36.352,34513.07,34580.37,34511.4,34533.81,202.424285
1969-12-07 03:28:36.352,34532.09,34592.99,34524.99,34583.1,192.634384
1969-12-07 03:28:36.352,34583.1,34650.0,34544.38,34629.3,220.375532
1969-12-07 03:28:36.352,34629.29,34945.61,34589.55,34921.57,947.805469
1969-12-07 03:28:36.352,34920.69,34928.59,34735.74,34764.74,637.329278
1969-12-07 03:28:36.352,34764.0,34789.04,34624.24,34657.98,362.665791
1969-12-07 03:28:36.352,34657.25,34685.55,34603.53,34637.01,239.740057
1969-12-07 03:28:36.352,34637.0,34750.0,34636.99,34730.01,217.098281
1969-12-07 03:28:36.352,34730.0,34744.31,34641.0,34645.85,191.559027
1969-12-07 03:28:36.352,34645.85,34661.21,34570.44,34633.87,342.555706
1969-12-07 03:28:36.352,34633.86,34662.17,34602.01,34637.39,136.577689
1969-12-07 03:28:36.352,34637.38,34703.31,34620.3,34682.99,158.192677
1969-12-07 03:28:36.352,34681.29,34788.03,34634.62,34745.98,366.846643
1969-12-07 03:28:36.352,34745.99,34747.38,34689.87,34723.58,239.512886
1969-12-07 03:28:36.352,34723.58,34843.2,34718.96,34775.8,315.802925
1969-12-07 03:28:36.352,34775.8,34778.24,34560.92,34697.57,369.555447
1969-12-07 03:28:36.352,34697.56,34739.07,34617.07,34726.35,273.251948
1969-12-07 03:28:36.352,34726.34,34771.75,34664.05,34754.34,144.038085
1969-12-07 03:28:36.352,34754.34,34800.0,34726.77,34788.99,171.87182
1969-12-07 03:28:36.352,34788.99,34884.99,34751.47,34815.85,350.560084
1969-12-07 03:28:36.352,34817.65,34914.76,34533.01,34544.88,1181.856866
1969-12-07 03:28:36.352,34544.88,34650.0,34544.88,34603.72,510.672017
1969-12-07 03:28:36.352,34603.72,34628.34,34250.48,34340.37,1339.372967
1969-12-07 03:28:36.352,34340.37,34436.57,34266.98,34403.56,645.224069
1969-12-07 03:28:36.352,34403.55,34606.1,34393.0,34579.43,333.138383
1969-12-07 03:28:36.352,34579.42,34579.42,34335.38,34391.54,417.121982
1969-12-07 03:28:36.352,34391.54,34487.58,34350.0,34460.0,184.985916
1969-12-07 03:28:36.352,34464.97,34633.0,34450.0,34594.03,412.886602
1969-12-07 03:28:36.352,34594.03,34715.89,34564.22,34669.13,299.286579
1969-12-07 03:28:36.352,34669.12,34694.83,34495.13,34505.24,427.502902
1969-12-07 03:28:36.352,34505.24,34771.64,34495.13,34649.95,415.218075
1969-12-07 03:28:36.352,34647.91,34693.02,34591.29,34621.18,212.487504
1969-12-07 03:28:36.352,34621.17,34621.18,34497.92,34499.98,297.175561
1969-12-07 03:28:36.352,34499.99,34555.77,34400.0,34427.37,357.430777
1969-12-07 03:28:36.352,34427.38,34489.79,34357.15,34482.94,435.237038
1969-12-07 03:28:36.352,34482.95,34587.15,34420.75,34527.43,374.95279
1969-12-07 03:28:36.352,34527.43,34567.12,34441.63,34447.89,241.705133
1969-12-07 03:28:36.352,34447.89,34561.22,34400.3,34539.23,267.127773
1969-12-07 03:28:36.352,34539.22,34580.62,34516.95,34570.0,148.294372
1969-12-07 03:28:36.352,34570.0,34638.0,34549.71,34603.47,185.2999
1969-12-07 03:28:36.352,34603.48,34650.0,34565.71,34599.0,271.966955
1969-12-07 03:28:36.352,34597.74,34687.45,34562.34,34656.19,241.087383
1969-12-07 03:28:36.352,34656.19,34730.0,34645.58,34712.33,221.705233
1969-12-07 03:28:36.352,34712.33,34770.0,34646.01,34699.97,246.280687
1969-12-07 03:28:36.352,34699.98,34718.69,34636.98,34641.61,210.678278
1969-12-07 03:28:36.352,34641.62,34752.0,34621.41,34710.39,283.517104
1969-12-07 03:28:36.352,34710.38,34799.0,34683.69,34704.94,399.439277
1969-12-07 03:28:36.352,34704.92,34813.12,34687.44,34788.09,287.979246
1969-12-07 03:28:36.352,34788.09,34840.69,34751.36,34777.0,288.264924
1969-12-07 03:28:36.352,34777.0,34782.24,34718.58,34743.78,236.819917
1969-12-07 03:28:36.352,34743.78,34790.0,34685.84,34764.34,149.408498
1969-12-07 03:28:36.352,34764.35,35156.09,34763.07,35145.01,1355.85507
1969-12-07 03:28:36.352,35145.01,35315.45,35130.54,35205.94,1402.600649
1969-12-07 03:28:36.352,35205.93,35274.94,35054.08,35162.7,664.511785
1969-12-07 03:28:36.352,35162.71,35229.25,35120.0,35173.45,435.932359
1969-12-07 03:28:36.352,35173.45,35306.32,35173.45,35245.01,778.761588
